frame,time_s,angle_deg,leaflet_left_len,leaflet_right_len,asymmetry,tip_left_x,tip_left_y,tip_right_x,tip_right_y,base_left_x,base_left_y,base_right_x,base_right_y,angle_smooth_deg,speed_deg_s,asymmetry_smooth
923,30.797464130797465,2.7933722,387.50128,390.5589,0.00785959,664.0,30.0,676.0,45.0,321.0,247.0,342.0,211.0,60.65800849596659,867.2949421441554,0.05828214591989914
924,30.83083083083083,nan,nan,nan,nan,nan,nan,nan,nan,329.0,233.0,342.0,211.0,60.65800849596659,434.51160358071326,0.05828214591989914
925,30.8641975308642,176.51552,366.40723,430.61496,0.16111906,12.0,30.0,682.0,461.0,312.0,225.0,341.0,211.0,89.6544451713562,1736.124782742262,0.08448932459577918
926,30.897564230897565,nan,nan,nan,nan,nan,nan,nan,nan,312.0,225.0,nan,nan,176.51551818847656,1301.6131791615485,0.16111905872821808
927,30.93093093093093,nan,nan,nan,nan,656.0,390.0,660.0,386.0,nan,nan,342.0,211.0,176.51551818847656,-2640.608913747668,0.16111905872821808
928,30.9642976309643,nan,nan,nan,nan,nan,nan,nan,nan,342.0,212.0,nan,nan,0.29870712757110596,-2640.608913747668,0.0076708546839654446
929,30.997664330997665,nan,nan,nan,nan,682.0,461.0,686.0,461.0,nan,nan,343.0,213.0,0.29870712757110596,29.498109427392478,0.0076708546839654446
930,31.03103103103103,0.29870713,429.50726,432.81464,0.0076708547,682.0,461.0,686.0,461.0,313.0,227.0,342.0,210.0,2.2672162652015686,29.498109427392478,0.004175206500804052
931,31.0643977310644,nan,nan,nan,nan,nan,nan,nan,nan,314.0,228.0,343.0,213.0,2.2672162652015686,0.0,0.004175206500804052
932,31.097764431097765,4.2357254,387.2893,387.55258,0.0006795583,674.0,48.0,686.0,74.0,312.0,227.0,342.0,213.0,2.2672162652015686,29.498109427392478,0.004175206500804052
933,31.13113113113113,nan,nan,nan,nan,nan,nan,nan,nan,312.0,227.0,346.0,213.0,4.235725402832031,29.498109427392478,0.000679558317642659
934,31.1644978311645,nan,nan,nan,nan,12.0,30.0,677.0,48.0,nan,nan,342.0,212.0,4.235725402832031,nan,0.000679558317642659
935,31.197864531197865,nan,nan,nan,nan,nan,nan,nan,nan,324.0,251.0,342.0,212.0,nan,nan,nan
936,31.23123123123123,nan,nan,nan,nan,686.0,46.0,686.0,45.0,nan,nan,342.0,212.0,nan,nan,nan
937,31.2645979312646,nan,nan,nan,nan,nan,nan,686.0,43.0,342.0,213.0,nan,nan,nan,nan,nan
938,31.297964631297965,nan,nan,nan,nan,43.0,423.0,nan,nan,342.0,212.0,353.0,178.0,nan,nan,nan
939,31.33133133133133,nan,nan,nan,nan,nan,nan,686.0,45.0,337.0,212.0,nan,nan,nan,nan,nan
940,31.3646980313647,nan,nan,nan,nan,686.0,46.0,686.0,45.0,nan,nan,339.0,213.0,nan,nan,nan
941,31.398064731398065,nan,nan,nan,nan,nan,nan,nan,nan,344.0,173.0,nan,nan,nan,nan,nan
942,31.43143143143143,nan,nan,nan,nan,686.0,46.0,686.0,45.0,nan,nan,336.0,217.0,nan,nan,nan
943,31.4647981314648,nan,nan,nan,nan,683.0,44.0,686.0,46.0,314.0,231.0,nan,nan,nan,nan,nan
944,31.498164831498165,nan,nan,nan,nan,683.0,44.0,686.0,46.0,nan,nan,314.0,231.0,nan,nan,nan
945,31.53153153153153,nan,nan,nan,nan,683.0,44.0,686.0,46.0,310.0,230.0,nan,nan,nan,nan,nan
946,31.5648982315649,nan,nan,nan,nan,nan,nan,686.0,46.0,nan,nan,356.0,199.0,nan,nan,nan
947,31.598264931598266,nan,nan,nan,nan,71.0,448.0,nan,nan,340.0,166.0,nan,nan,0.17017418146133423,nan,0.0038429307751357555
948,31.631631631631635,nan,nan,nan,nan,nan,nan,669.0,461.0,nan,nan,358.0,197.0,0.29792018234729767,2.5431606253981585,0.006730739260092378
949,31.664998331665,0.17017418,411.7381,413.32343,0.0038429308,667.0,461.0,669.0,461.0,331.0,219.0,351.0,200.0,0.33988793690999347,0.6288868021219965,0.007680148972819249
950,31.698365031698366,0.42566618,409.36688,413.32343,0.009618548,664.0,461.0,669.0,461.0,331.0,219.0,351.0,200.0,0.33988793690999347,0.0,0.007680148972819249
951,31.731731731731735,0.42382345,411.1648,415.12228,0.009578968,664.0,461.0,669.0,461.0,328.0,218.0,351.0,199.0,0.33988793690999347,1.2715803126990797,0.007680148972819249
952,31.7650984317651,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,354.0,198.0,0.4247448146343231,1.257773604243994,0.009598758071660995
953,31.798465131798466,nan,nan,nan,nan,12.0,30.0,669.0,461.0,328.0,216.0,nan,nan,0.42382344603538513,nan,0.009578968398272991
954,31.831831831831835,nan,nan,nan,nan,nan,nan,669.0,461.0,328.0,216.0,344.0,176.0,nan,0.02072122737765312,nan
955,31.8651985318652,nan,nan,nan,nan,667.0,461.0,669.0,461.0,nan,nan,345.0,175.0,0.4252062439918518,nan,0.009116291999816895
956,31.898565231898566,nan,nan,nan,nan,nan,nan,nan,nan,329.0,214.0,343.0,174.0,0.4252062439918518,952.1074349109828,0.009116291999816895
957,31.931931931931935,0.42520624,423.49557,427.37396,0.009116292,664.0,461.0,669.0,461.0,329.0,210.0,344.0,175.0,63.9625726044178,952.1074349109828,0.006258357665501535
958,31.9652986319653,nan,nan,nan,nan,nan,nan,nan,nan,326.0,208.0,nan,nan,63.9625726044178,-303.8196821044385,0.006258357665501535
959,31.998665331998666,127.49994,369.22418,367.9708,0.0034004233,12.0,30.0,673.0,45.0,339.0,198.0,340.0,203.0,43.68765221039454,-291.2993480761349,0.005951364912713568
960,32.032032032032035,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,347.0,195.0,44.52317667007446,12.520334028303656,0.00520995887927711
961,32.0653987320654,3.1378114,363.11465,361.18173,0.0053373794,668.0,29.0,674.0,48.0,334.0,167.0,342.0,194.0,44.52317667007446,-311.28504489898677,0.00520995887927711
962,32.098765432098766,2.9317796,363.11465,360.62064,0.006892074,668.0,29.0,673.0,47.0,334.0,167.0,342.0,194.0,23.750067234039307,-311.28504489898677,0.008347615444411835
963,32.132132132132135,nan,nan,nan,nan,nan,nan,668.0,29.0,nan,nan,nan,nan,23.750067234039307,154.43732666909693,0.008347615444411835
964,32.1654988321655,65.18061,364.19775,359.56085,0.012813393,630.0,417.0,668.0,29.0,343.0,191.0,349.0,187.0,34.05619513988495,620.8366931891441,0.009852733463048935
965,32.198865532198866,nan,nan,nan,nan,nan,nan,672.0,46.0,nan,nan,342.0,176.0,65.18061065673828,466.3993665200471,0.012813393026590347
966,32.232232232232235,nan,nan,nan,nan,12.0,30.0,675.0,46.0,284.0,200.0,nan,nan,65.18061065673828,nan,0.012813393026590347
967,32.2655989322656,nan,nan,nan,nan,12.0,30.0,668.0,28.0,nan,nan,378.0,260.0,nan,nan,nan
968,32.298965632298966,nan,nan,nan,nan,nan,nan,673.0,47.0,285.0,200.0,nan,nan,nan,nan,nan
969,32.332332332332335,nan,nan,nan,nan,12.0,30.0,668.0,29.0,nan,nan,355.0,283.0,127.84587860107422,nan,0.018474096432328224
970,32.3656990323657,nan,nan,nan,nan,nan,nan,nan,nan,341.0,193.0,nan,nan,127.84587860107422,-933.7701347476243,0.018474096432328224
971,32.399065732399066,127.84588,368.5431,361.7969,0.018474096,12.0,30.0,668.0,29.0,340.0,192.0,348.0,188.0,65.53222262859344,-1242.9106489491462,0.013037518365308642
972,32.432432432432435,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,337.0,193.0,44.90222501754761,-465.0688046121597,0.010798157968868813
973,32.4657991324658,3.2185667,368.5285,365.73795,0.0076009403,12.0,30.0,24.0,13.0,337.0,193.0,350.0,189.0,34.49660003185272,-628.6278675377368,0.009985323413275182
974,32.499165832499166,3.6422298,361.5778,359.30002,0.006319437,12.0,30.0,25.0,11.0,331.0,193.0,338.0,194.0,2.9517500400543213,-472.69957712709896,0.013489833916537464
975,32.532532532532535,3.279725,361.80936,359.0891,0.0075468197,12.0,30.0,24.0,13.0,332.0,194.0,342.0,184.0,2.9517500400543213,-1.332748997211454,0.013489833916537464
976,32.5658992325659,1.6664786,361.80936,350.24133,0.03249214,12.0,30.0,27.0,26.0,332.0,194.0,342.0,184.0,2.8628111680348716,-7.172543063163756,0.015452798455953598
977,32.599265932599266,nan,nan,nan,nan,12.0,30.0,25.0,11.0,nan,nan,335.0,194.0,2.473101854324341,-17.92704302430153,0.02001947909593582
978,32.632632632632635,nan,nan,nan,nan,12.0,30.0,24.0,20.0,385.0,231.0,nan,nan,1.6664786338806152,-20.09728527009487,0.03249213844537735
979,32.665999332666,nan,nan,nan,nan,12.0,30.0,24.0,20.0,nan,nan,385.0,230.0,1.1319416761398315,-8.010036311745642,0.029148399829864502
980,32.699366032699366,nan,nan,nan,nan,12.0,30.0,27.0,29.0,378.0,207.0,nan,nan,1.1319416761398315,413.103241623938,0.029148399829864502
981,32.732732732732735,1.1319417,407.49112,395.78403,0.0291484,12.0,30.0,26.0,28.0,379.0,204.0,381.0,206.0,28.699725568294525,413.103241623938,0.04518244229257107
982,32.7660994327661,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,28.699725568294525,-132.67815570384263,0.04518244229257107
983,32.799466132799466,56.26751,406.78558,382.62317,0.061216485,12.0,30.0,49.0,401.0,378.0,207.0,379.0,206.0,19.845661123593647,7.534387256205081,0.03416615352034569
984,32.832832832832835,nan,nan,nan,nan,12.0,30.0,nan,nan,nan,nan,nan,nan,29.202520847320557,0.04472547054292546,0.03667503036558628
985,32.8661995328662,2.1375322,400.622,395.79034,0.012133576,12.0,30.0,24.0,20.0,335.0,216.0,375.0,258.0,19.84864580631256,-415.5252531015873,0.03416242450475693
986,32.899566232899566,nan,nan,nan,nan,15.0,30.0,nan,nan,nan,nan,nan,nan,1.473107894261678,-275.35743561208244,0.02346933384736379
987,32.932932932932935,1.1408957,406.56888,394.8927,0.029137213,12.0,30.0,26.0,28.0,377.0,207.0,380.0,205.0,1.473107894261678,307.3028393411636,0.02346933384736379
988,32.9662996329663,1.1408957,406.56888,394.8927,0.029137213,12.0,30.0,26.0,28.0,377.0,207.0,380.0,205.0,21.98047121365865,307.3028393411636,0.0194455262341459
989,32.99966633299967,nan,nan,nan,nan,12.0,30.0,nan,nan,nan,nan,nan,nan,21.98047121365865,156.14051935404538,0.0194455262341459
990,33.033033033033036,63.659622,401.16455,401.13962,6.2153136e-05,12.0,30.0,71.0,449.0,337.0,193.0,421.0,191.0,32.40025895833969,624.5620774161815,0.014599682959669735
991,33.0663997330664,nan,nan,nan,nan,12.0,30.0,nan,nan,343.0,194.0,nan,nan,63.65962219238281,468.4215580621361,6.215313624124974e-05
992,33.09976643309977,nan,nan,nan,nan,12.0,30.0,26.0,28.0,nan,nan,340.0,194.0,63.65962219238281,nan,6.215313624124974e-05
993,33.133133133133136,nan,nan,nan,nan,12.0,30.0,nan,nan,342.0,192.0,nan,nan,nan,-939.3805485168098,nan
994,33.166499833166505,nan,nan,nan,nan,12.0,30.0,668.0,29.0,nan,nan,377.0,245.0,0.9715642333030701,nan,0.009504268877208233
995,33.19986653319987,nan,nan,nan,nan,12.0,30.0,nan,nan,348.0,238.0,378.0,245.0,0.9715642333030701,859.76758373335,0.009504268877208233
996,33.233233233233236,0.97156423,416.66922,412.7278,0.009504269,12.0,30.0,19.0,26.0,364.0,238.0,378.0,245.0,58.346778362989426,859.76758373335,0.017588844057172537
997,33.266599933266605,nan,nan,nan,nan,12.0,30.0,nan,nan,nan,nan,377.0,244.0,58.346778362989426,0.0,0.017588844057172537
998,33.29996663329997,115.72199,392.32034,382.3758,0.02567342,12.0,30.0,668.0,28.0,316.0,226.0,377.0,244.0,58.346778362989426,859.76758373335,0.017588844057172537
999,33.333333333333336,nan,nan,nan,nan,12.0,30.0,nan,nan,nan,nan,nan,nan,115.72199249267578,859.76758373335,0.02567341923713684
1000,33.366700033366705,nan,nan,nan,nan,nan,nan,673.0,45.0,342.0,192.0,347.0,195.0,115.72199249267578,nan,0.02567341923713684
1001,33.40006673340007,nan,nan,nan,nan,12.0,30.0,664.0,28.0,nan,nan,350.0,195.0,nan,nan,nan
1002,33.433433433433436,nan,nan,nan,nan,nan,nan,nan,nan,342.0,192.0,350.0,195.0,nan,nan,nan
1003,33.466800133466805,nan,nan,nan,nan,12.0,30.0,667.0,30.0,352.0,200.0,nan,nan,nan,nan,nan
1004,33.50016683350017,nan,nan,nan,nan,nan,nan,676.0,46.0,345.0,197.0,369.0,237.0,nan,nan,nan
1005,33.533533533533536,nan,nan,nan,nan,12.0,30.0,667.0,30.0,342.0,201.0,nan,nan,nan,nan,nan
1006,33.566900233566905,nan,nan,nan,nan,12.0,30.0,nan,nan,352.0,202.0,371.0,185.0,nan,nan,nan
1007,33.60026693360027,nan,nan,nan,nan,12.0,30.0,52.0,437.0,342.0,204.0,nan,nan,nan,nan,nan
1008,33.633633633633636,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,344.0,206.0,nan,nan,nan
1009,33.667000333667005,nan,nan,nan,nan,12.0,30.0,52.0,439.0,347.0,204.0,nan,nan,nan,nan,nan
1010,33.70036703370037,nan,nan,nan,nan,nan,nan,nan,nan,342.0,204.0,344.0,206.0,nan,nan,nan
1011,33.733733733733736,nan,nan,nan,nan,668.0,29.0,676.0,46.0,nan,nan,352.0,203.0,nan,nan,nan
1012,33.767100433767105,nan,nan,nan,nan,nan,nan,668.0,28.0,305.0,228.0,342.0,208.0,2.8534128665924072,nan,0.003935635089874268
1013,33.80046713380047,nan,nan,nan,nan,666.0,29.0,676.0,46.0,nan,nan,346.0,205.0,2.8169305324554443,-0.5466877770423888,0.004988601431250572
1014,33.833833833833836,2.8534129,395.11423,393.56226,0.003935635,668.0,28.0,676.0,46.0,308.0,243.0,343.0,207.0,2.8169305324554443,0.0,0.004988601431250572
1015,33.867200533867205,2.7804482,396.16696,393.7807,0.006041568,668.0,28.0,675.0,46.0,306.0,243.0,342.0,206.0,2.8169305324554443,0.0,0.004988601431250572
1016,33.90056723390057,nan,nan,nan,nan,670.0,43.0,676.0,46.0,305.0,244.0,nan,nan,2.8169305324554443,-0.5466877770423888,0.004988601431250572
1017,33.933933933933936,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,378.0,237.0,2.7804481983184814,-40.29056347154081,0.006041567772626877
1018,33.967300633967305,nan,nan,nan,nan,683.0,44.0,686.0,46.0,306.0,243.0,nan,nan,0.12820424139499664,-38.577098411209874,0.006954479031264782
1019,34.00066733400067,nan,nan,nan,nan,nan,nan,672.0,46.0,308.0,243.0,344.0,204.0,0.206067256629467,1.1667772832885384,0.013925992418080568
1020,34.034034034034036,0.12820424,385.7363,388.42825,0.006954479,671.0,49.0,673.0,47.0,309.0,244.0,346.0,205.0,0.206067256629467,2.0876226466521617,0.013925992418080568
1021,34.067400734067405,0.28393027,379.95953,387.98358,0.020897506,664.0,48.0,672.0,46.0,310.0,243.0,344.0,204.0,0.34538141389687854,2.0876226466521617,0.010204207617789507
1022,34.10076743410077,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,344.0,204.0,0.34538141389687854,1.6271999649703504,0.010204207617789507
1023,34.134134134134136,0.6240097,367.8383,366.82422,0.002760638,665.0,378.0,666.0,374.0,340.0,200.0,344.0,204.0,0.4539700001478195,4.175245293304324,0.01182907191105187
1024,34.167500834167505,nan,nan,nan,nan,nan,nan,665.0,385.0,346.0,203.0,nan,nan,0.6240097284317017,19.800956623926755,0.002760638017207384
1025,34.20086753420087,nan,nan,nan,nan,648.0,412.0,nan,nan,nan,nan,338.0,206.0,1.7753551602363586,34.50582259118556,0.002034812292549759
1026,34.234234234234236,nan,nan,nan,nan,nan,nan,676.0,45.0,342.0,201.0,345.0,202.0,2.9267005920410156,17.25291129559278,0.0013089865678921342
1027,34.267600934267605,2.9267006,367.9708,367.48944,0.0013089866,668.0,28.0,676.0,45.0,342.0,201.0,345.0,202.0,2.9267005920410156,0.0,0.0013089865678921342
1028,34.30096763430097,nan,nan,nan,nan,nan,nan,nan,nan,350.0,200.0,357.0,196.0,2.9267005920410156,0.0,0.0013089865678921342
1029,34.334334334334336,nan,nan,nan,nan,668.0,368.0,670.0,371.0,nan,nan,342.0,203.0,2.9267005920410156,nan,0.0013089865678921342
1030,34.367701034367705,nan,nan,nan,nan,nan,nan,nan,nan,340.0,200.0,345.0,202.0,nan,nan,nan
1031,34.40106773440107,nan,nan,nan,nan,667.0,370.0,670.0,371.0,nan,nan,342.0,202.0,nan,nan,nan
1032,34.434434434434436,nan,nan,nan,nan,nan,nan,nan,nan,294.0,229.0,343.0,203.0,nan,nan,nan
1033,34.467801134467805,nan,nan,nan,nan,666.0,381.0,675.0,46.0,nan,nan,nan,nan,nan,nan,nan
1034,34.50116783450117,nan,nan,nan,nan,nan,nan,686.0,61.0,339.0,204.0,348.0,232.0,nan,nan,nan
1035,34.53453453453454,nan,nan,nan,nan,12.0,30.0,nan,nan,339.0,204.0,nan,nan,48.0699462890625,nan,0.02393878623843193
1036,34.567901234567906,nan,nan,nan,nan,nan,nan,686.0,61.0,337.0,204.0,339.0,206.0,48.0699462890625,0.0,0.02393878623843193
1037,34.60126793460127,48.069946,367.89435,376.80798,0.023938786,670.0,364.0,686.0,61.0,337.0,204.0,339.0,207.0,48.0699462890625,0.0,0.02393878623843193
1038,34.63463463463464,nan,nan,nan,nan,nan,nan,nan,nan,337.0,203.0,339.0,207.0,48.0699462890625,0.0,0.02393878623843193
1039,34.668001334668006,nan,nan,nan,nan,667.0,374.0,686.0,61.0,nan,nan,341.0,207.0,48.0699462890625,-702.1119126981496,0.02393878623843193
1040,34.70136803470137,nan,nan,nan,nan,nan,nan,686.0,61.0,341.0,207.0,nan,nan,1.215631127357483,-702.1119126981496,0.030109034851193428
1041,34.73473473473474,nan,nan,nan,nan,12.0,30.0,nan,nan,341.0,207.0,382.0,200.0,1.215631127357483,0.31069917172193523,0.030109034851193428
1042,34.768101434768106,1.2156311,389.74768,378.1868,0.030109035,12.0,30.0,26.0,28.0,341.0,207.0,381.0,200.0,1.2363651394844055,0.31069917172193523,0.027631651610136032
1043,34.80146813480147,nan,nan,nan,nan,12.0,30.0,nan,nan,nan,nan,nan,nan,1.2363651394844055,8.615276215374468,0.027631651610136032
1044,34.83483483483484,1.2570992,429.04138,418.3832,0.025154268,12.0,30.0,26.0,28.0,372.0,259.0,377.0,260.0,1.8112918138504028,13.07826390892267,0.020718490860114496
1045,34.868201534868206,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,2.109122157096863,4.462987693548202,0.01602321886457503
1046,34.90156823490157,2.9611452,371.15292,373.71982,0.0068921694,664.0,30.0,675.0,46.0,334.0,206.0,341.0,207.0,2.109122157096863,442.5762278079986,0.01602321886457503
1047,34.93493493493494,nan,nan,nan,nan,nan,nan,667.0,30.0,336.0,209.0,nan,nan,31.643738627433777,442.5762278079986,0.06210584309883416
1048,34.968301634968306,nan,nan,nan,nan,686.0,53.0,nan,nan,334.0,206.0,341.0,207.0,31.643738627433777,429.8086630707979,0.06210584309883416
1049,35.00166833500167,60.326332,372.7952,419.25677,0.11731952,686.0,45.0,686.0,445.0,342.0,205.0,351.0,193.0,60.326332092285156,429.8086630707979,0.1173195168375969
1050,35.03503503503504,nan,nan,nan,nan,686.0,53.0,nan,nan,337.0,204.0,343.0,205.0,60.326332092285156,-450.9469749845936,0.1173195168375969
1051,35.068401735068406,nan,nan,nan,nan,686.0,53.0,686.0,52.0,nan,nan,335.0,208.0,30.233107201755047,-901.8939499691872,0.0591907047200948
1052,35.10176843510177,nan,nan,nan,nan,686.0,53.0,686.0,45.0,335.0,208.0,nan,nan,0.13988231122493744,-450.93654626626517,0.0010618926025927067
1053,35.13513513513514,0.13988231,377.51425,377.91534,0.0010618926,686.0,53.0,686.0,52.0,337.0,203.0,343.0,205.0,0.1405782550573349,0.010428718328475951,0.0010602273396216333
1054,35.168501835168506,nan,nan,nan,nan,nan,nan,nan,nan,343.0,205.0,351.0,193.0,0.1405782550573349,0.0,0.0010602273396216333
1055,35.20186853520187,0.1412742,370.54825,370.9407,0.0010585621,686.0,53.0,686.0,52.0,339.0,205.0,351.0,191.0,0.1405782550573349,0.010428718328475951,0.0010602273396216333
1056,35.23523523523524,nan,nan,nan,nan,nan,nan,686.0,52.0,334.0,206.0,nan,nan,0.14127419888973236,0.010428718328475951,0.00105856207665056
1057,35.268601935268606,nan,nan,nan,nan,49.0,445.0,nan,nan,336.0,205.0,340.0,178.0,0.14127419888973236,nan,0.00105856207665056
1058,35.30196863530197,nan,nan,nan,nan,nan,nan,686.0,52.0,336.0,206.0,345.0,182.0,nan,nan,nan
1059,35.33533533533534,nan,nan,nan,nan,686.0,53.0,686.0,52.0,nan,nan,nan,nan,nan,nan,nan
1060,35.368702035368706,nan,nan,nan,nan,nan,nan,nan,nan,324.0,149.0,334.0,205.0,nan,nan,nan
1061,35.40206873540207,nan,nan,nan,nan,686.0,53.0,686.0,52.0,nan,nan,338.0,205.0,nan,nan,nan
1062,35.43543543543544,nan,nan,nan,nan,686.0,53.0,686.0,52.0,334.0,201.0,nan,nan,nan,nan,nan
1063,35.468802135468806,nan,nan,nan,nan,nan,nan,nan,nan,334.0,201.0,340.0,203.0,nan,nan,nan
1064,35.50216883550217,nan,nan,nan,nan,651.0,386.0,667.0,374.0,nan,nan,343.0,203.0,nan,nan,nan
1065,35.53553553553554,nan,nan,nan,nan,nan,nan,nan,nan,342.0,176.0,nan,nan,nan,nan,nan
1066,35.568902235568906,nan,nan,nan,nan,657.0,385.0,667.0,374.0,nan,nan,364.0,233.0,nan,nan,nan
1067,35.60226893560227,nan,nan,nan,nan,nan,nan,nan,nan,342.0,176.0,nan,nan,nan,nan,nan
1068,35.63563563563564,nan,nan,nan,nan,50.0,403.0,56.0,410.0,nan,nan,401.0,231.0,nan,nan,nan
1069,35.669002335669006,nan,nan,nan,nan,nan,nan,nan,nan,339.0,205.0,401.0,231.0,nan,nan,nan
1070,35.70236903570237,nan,nan,nan,nan,50.0,402.0,56.0,410.0,nan,nan,nan,nan,nan,nan,nan
1071,35.73573573573574,nan,nan,nan,nan,nan,nan,nan,nan,334.0,204.0,336.0,207.0,nan,nan,nan
1072,35.769102435769106,nan,nan,nan,nan,43.0,394.0,56.0,410.0,339.0,205.0,nan,nan,nan,nan,nan
1073,35.80246913580247,nan,nan,nan,nan,nan,nan,50.0,402.0,334.0,204.0,336.0,207.0,nan,nan,nan
1074,35.83583583583584,nan,nan,nan,nan,12.0,30.0,nan,nan,335.0,202.0,336.0,208.0,nan,nan,nan
1075,35.869202535869206,nan,nan,nan,nan,12.0,30.0,62.0,443.0,338.0,205.0,nan,nan,nan,nan,nan
1076,35.90256923590257,nan,nan,nan,nan,12.0,30.0,nan,nan,nan,nan,436.0,187.0,nan,nan,nan
1077,35.93593593593594,nan,nan,nan,nan,12.0,30.0,19.0,26.0,334.0,205.0,nan,nan,nan,nan,nan
1078,35.969302635969306,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,301.0,244.0,nan,nan,nan
1079,36.00266933600267,nan,nan,nan,nan,12.0,30.0,673.0,45.0,334.0,205.0,nan,nan,nan,nan,nan
1080,36.03603603603604,nan,nan,nan,nan,nan,nan,673.0,45.0,nan,nan,298.0,242.0,61.16664123535156,nan,0.01910032331943512
1081,36.06940273606941,nan,nan,nan,nan,12.0,30.0,nan,nan,336.0,204.0,nan,nan,61.16664123535156,517.0967121505737,0.01910032331943512
1082,36.10276943610277,61.16664,381.25122,374.0381,0.019100323,12.0,30.0,44.0,413.0,334.0,203.0,371.0,200.0,95.67426300048828,517.0967121505737,0.03161515109241009
1083,36.13613613613614,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,95.67426300048828,0.0,0.03161515109241009
1084,36.16950283616951,130.18188,363.70593,380.1184,0.04412998,12.0,30.0,686.0,60.0,332.0,200.0,334.0,202.0,95.67426300048828,429.6780004119872,0.03161515109241009
1085,36.20286953620287,nan,nan,nan,nan,12.0,30.0,nan,nan,332.0,200.0,334.0,202.0,124.34813690185547,429.6780004119872,0.026985689997673035
1086,36.23623623623624,nan,nan,nan,nan,12.0,30.0,683.0,44.0,332.0,203.0,nan,nan,124.34813690185547,-87.41871173858641,0.026985689997673035
1087,36.26960293626961,118.51439,394.22076,390.36008,0.009841401,12.0,30.0,686.0,51.0,335.0,203.0,355.0,279.0,118.51438903808594,-87.41871173858641,0.009841401129961014
1088,36.30296963630297,nan,nan,nan,nan,nan,nan,686.0,46.0,nan,nan,nan,nan,118.51438903808594,-467.7704107189178,0.009841401129961014
1089,36.33633633633634,nan,nan,nan,nan,12.0,30.0,nan,nan,331.0,202.0,334.0,203.0,87.2984790802002,-935.5408214378356,0.03481273353099823
1090,36.36970303636971,nan,nan,nan,nan,nan,nan,45.0,408.0,334.0,203.0,nan,nan,56.08256912231445,-467.7704107189178,0.059784065932035446
1091,36.40306973640307,56.08257,414.79062,390.7125,0.059784066,12.0,30.0,43.0,408.0,335.0,203.0,431.0,228.0,56.08256912231445,0.0,0.059784065932035446
1092,36.43643643643644,nan,nan,nan,nan,12.0,30.0,44.0,418.0,335.0,194.0,nan,nan,56.08256912231445,0.0,0.059784065932035446
1093,36.46980313646981,nan,nan,nan,nan,12.0,30.0,nan,nan,335.0,203.0,369.0,289.0,56.08256912231445,nan,0.059784065932035446
1094,36.50316983650317,nan,nan,nan,nan,12.0,30.0,668.0,29.0,nan,nan,nan,nan,nan,nan,nan
1095,36.53653653653654,nan,nan,nan,nan,nan,nan,676.0,46.0,359.0,232.0,369.0,289.0,nan,nan,nan
1096,36.56990323656991,nan,nan,nan,nan,12.0,30.0,676.0,45.0,nan,nan,nan,nan,nan,nan,nan
1097,36.60326993660327,nan,nan,nan,nan,12.0,30.0,nan,nan,332.0,203.0,399.0,229.0,nan,nan,nan
1098,36.63663663663664,nan,nan,nan,nan,11.0,38.0,12.0,30.0,nan,nan,nan,nan,nan,nan,nan
1099,36.67000333667001,nan,nan,nan,nan,12.0,30.0,nan,nan,328.0,205.0,429.0,230.0,nan,nan,nan
1100,36.70337003670337,nan,nan,nan,nan,15.0,32.0,43.0,410.0,nan,nan,nan,nan,nan,nan,nan
1101,36.73673673673674,nan,nan,nan,nan,12.0,30.0,nan,nan,356.0,233.0,369.0,233.0,nan,nan,nan
1102,36.77010343677011,nan,nan,nan,nan,12.0,30.0,686.0,45.0,356.0,233.0,nan,nan,nan,nan,nan
1103,36.80347013680347,nan,nan,nan,nan,12.0,32.0,nan,nan,nan,nan,346.0,181.0,nan,nan,nan
1104,36.83683683683684,nan,nan,nan,nan,12.0,30.0,50.0,402.0,328.0,204.0,nan,nan,nan,nan,nan
1105,36.87020353687021,nan,nan,nan,nan,12.0,30.0,50.0,403.0,nan,nan,380.0,227.0,nan,nan,nan
1106,36.90357023690357,nan,nan,nan,nan,nan,nan,nan,nan,328.0,205.0,nan,nan,nan,nan,nan
1107,36.93693693693694,nan,nan,nan,nan,12.0,30.0,50.0,402.0,nan,nan,361.0,177.0,127.63221740722656,nan,0.08041547238826752
1108,36.97030363697031,nan,nan,nan,nan,nan,nan,nan,nan,329.0,201.0,nan,nan,127.63221740722656,-916.9402751827239,0.08041547238826752
1109,37.00367033700367,127.63222,360.45596,390.6565,0.08041547,12.0,30.0,686.0,45.0,326.0,201.0,331.0,204.0,66.44167518615723,-916.9402751827239,0.04671130841597915
1110,37.03703703703704,nan,nan,nan,nan,nan,nan,686.0,60.0,326.0,201.0,331.0,204.0,66.44167518615723,-331.17745541028677,0.04671130841597915
