frame,time_s,angle_deg,leaflet_left_len,leaflet_right_len,asymmetry,tip_left_x,tip_left_y,tip_right_x,tip_right_y,base_left_x,base_left_y,base_right_x,base_right_y,angle_smooth_deg,angle_plot_deg,speed_deg_s,asymmetry_smooth,asymmetry_plot
460,15.348682015348682,42.683859924735344,123.06502346320826,107.20074626605917,0.1377910161445303,261.0,216.0,346.0,220.0,285.0,315.0,355.0,333.0,37.0823605006274,32.709969252687884,0.0,0.12507238560679212,0.12507238560679212
461,15.38204871538205,42.683859924735344,123.06502346320826,107.20074626605917,0.1377910161445303,261.0,216.0,346.0,220.0,285.0,315.0,355.0,333.0,37.0823605006274,32.709969252687884,0.0,0.10665688727634753,0.10665688727634753
462,15.415415415415415,42.683859924735344,123.06502346320826,107.20074626605917,0.1377910161445303,261.0,216.0,346.0,220.0,285.0,315.0,355.0,333.0,37.0823605006274,32.709969252687884,0.0,0.10096001948364115,0.10096001948364115
463,15.448782115448783,nan,nan,nan,nan,nan,nan,341.0,220.0,nan,nan,355.0,335.0,36.93036570999542,32.709969252687884,0.0,nan,0.10096001948364115
464,15.48214881548215,32.709969252687884,121.79183059630888,108.8358856260195,0.11235375506905393,275.0,216.0,341.0,220.0,293.0,320.0,355.0,335.0,36.77837091936344,32.709969252687884,0.0,0.10096001948364115,0.10096001948364115
465,15.515515515515515,nan,nan,nan,nan,nan,nan,338.0,216.0,nan,nan,353.0,335.0,34.74417008602566,32.709969252687884,0.0,nan,0.10096001948364115
466,15.548882215548883,37.395084070547725,124.77980605851253,112.78741064498288,0.10096001948364115,261.0,216.0,338.0,216.0,283.0,317.0,353.0,337.0,32.709969252687884,32.709969252687884,-50.888247562287916,0.10096001948364115,0.10096001948364115
467,15.58224891558225,nan,nan,nan,nan,nan,nan,338.0,216.0,283.0,317.0,355.0,337.0,29.314023469418753,29.314023469418753,nan,nan,0.09597559542114098
468,15.615615615615615,25.225340802785958,110.72488428533127,109.17875251164945,0.01406190271522649,283.0,218.0,331.0,216.0,277.0,313.0,353.0,335.0,25.918077686149623,25.918077686149623,nan,0.09099117135864081,0.09099117135864081
469,15.648982315648983,nan,nan,nan,nan,287.0,218.0,nan,nan,nan,nan,353.0,338.0,23.206070043668312,23.206070043668312,nan,nan,0.09099117135864081
470,15.68234901568235,26.610814569513288,118.43247020982041,124.10177275123833,0.04675053280891295,287.0,218.0,342.0,207.0,296.0,322.0,355.0,338.0,20.494062401187005,20.494062401187005,-40.639434522582384,0.09099117135864081,0.09099117135864081
471,15.715715715715715,nan,nan,nan,nan,nan,nan,342.0,202.0,296.0,320.0,355.0,340.0,20.494062401187005,20.494062401187005,0.0,nan,0.09099117135864081
472,15.749082415749083,20.494062401187005,119.36603369468217,130.74498078320252,0.09099117135864081,298.0,215.0,342.0,202.0,295.0,323.0,353.0,340.0,20.494062401187005,20.494062401187005,0.0,0.09099117135864081,0.09099117135864081
473,15.78244911578245,20.494062401187005,119.36603369468217,130.74498078320252,0.09099117135864081,298.0,215.0,342.0,202.0,295.0,323.0,353.0,340.0,20.494062401187005,20.494062401187005,0.0,0.09099117135864081,0.09099117135864081
474,15.815815815815817,20.494062401187005,119.36603369468217,130.74498078320252,0.09099117135864081,298.0,215.0,342.0,202.0,295.0,323.0,353.0,340.0,20.494062401187005,20.494062401187005,0.0,0.09099117135864081,0.09099117135864081
475,15.849182515849183,20.494062401187005,119.36603369468217,130.74498078320252,0.09099117135864081,298.0,215.0,342.0,202.0,295.0,323.0,353.0,340.0,20.494062401187005,20.494062401187005,0.0,0.09099117135864081,0.09099117135864081
476,15.88254921588255,20.494062401187005,119.36603369468217,130.74498078320252,0.09099117135864081,298.0,215.0,342.0,202.0,295.0,323.0,353.0,340.0,20.494062401187005,20.494062401187005,0.0,0.09099117135864081,0.09099117135864081
477,15.915915915915917,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,20.494062401187005,20.494062401187005,0.0,nan,0.09099117135864081
478,15.949282615949283,25.880177280877977,158.62613277767318,158.55992558020452,0.0004174659996812092,206.0,240.0,277.0,238.0,199.0,391.0,293.0,396.0,20.494062401187005,20.494062401187005,0.0,0.09099117135864081,0.09099117135864081
479,15.98264931598265,nan,nan,nan,nan,nan,nan,nan,nan,202.0,393.0,nan,nan,20.494062401187005,20.494062401187005,0.0,nan,0.09099117135864081
480,16.016016016016017,29.17559179046295,196.73395741457549,212.00058962182158,0.07470194197157806,250.0,200.0,354.0,200.0,202.0,393.0,342.0,398.0,20.494062401187005,20.494062401187005,0.0,0.09099117135864081,0.09099117135864081
481,16.049382716049383,nan,nan,nan,nan,nan,nan,347.0,200.0,205.0,393.0,344.0,398.0,20.494062401187005,20.494062401187005,0.0,nan,0.09099117135864081
482,16.08274941608275,16.61983886418553,188.82068212989805,207.99338931802617,0.09663320213504199,287.0,207.0,347.0,200.0,202.0,393.0,350.0,398.0,20.494062401187005,20.494062401187005,0.0,0.09099117135864081,0.09099117135864081
483,16.116116116116117,nan,nan,nan,nan,287.0,210.0,347.0,200.0,205.0,393.0,nan,nan,20.494062401187005,20.494062401187005,0.0,nan,0.09186592460455648
484,16.149482816149483,15.37053336532703,186.70297265978385,217.34764779035453,0.15168730638963276,286.0,211.0,347.0,200.0,202.0,393.0,296.0,395.0,20.494062401187005,20.494062401187005,0.0,0.09274067785047214,0.09274067785047214
485,16.18284951618285,nan,nan,nan,nan,nan,nan,nan,nan,202.0,395.0,nan,nan,18.556950632686267,20.494062401187005,0.0,nan,0.09468693999275707
486,16.216216216216218,14.847208750182789,156.52875135258697,171.08258239809217,0.0888481535659023,276.0,240.0,320.0,232.0,202.0,395.0,344.0,398.0,16.61983886418553,20.494062401187005,0.0,0.09663320213504199,0.09663320213504199
487,16.249582916249583,nan,nan,nan,nan,nan,nan,nan,nan,205.0,396.0,344.0,400.0,16.463675676828217,20.494062401187005,0.0,nan,0.104378694625055
488,16.28294961628295,35.40845814471921,178.37670812076334,156.97850171281416,0.127615172095094,191.0,242.0,295.0,242.0,205.0,396.0,350.0,400.0,16.307512489470906,20.494062401187005,0.0,0.112124187115068,0.112124187115068
489,16.316316316316318,nan,nan,nan,nan,nan,nan,295.0,243.0,207.0,400.0,355.0,404.0,nan,20.494062401187005,56.16618243498389,nan,0.17408133679380994
490,16.349683016349683,nan,nan,nan,nan,220.0,245.0,nan,nan,205.0,400.0,355.0,404.0,nan,24.24222272384192,nan,nan,0.23603848647255188
491,16.38304971638305,nan,nan,nan,nan,nan,nan,298.0,245.0,nan,nan,nan,nan,nan,28.209577841027425,nan,nan,0.29799563615129376
492,16.416416416416418,nan,nan,nan,nan,225.0,247.0,nan,nan,278.0,385.0,334.0,393.0,nan,32.17693295821293,nan,nan,0.35995278583003576
493,16.449783116449783,nan,nan,nan,nan,nan,nan,300.0,245.0,nan,nan,nan,nan,nan,36.144288075398435,nan,nan,0.42190993550877764
494,16.48314981648315,nan,nan,nan,nan,225.0,247.0,nan,nan,261.0,309.0,347.0,351.0,nan,40.11164319258395,nan,nan,0.4838670851875196
495,16.516516516516518,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,44.07899830976946,nan,nan,0.5422828315342011
496,16.549883216549883,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,47.20358232959339,46.82189153706155,nan,0.5422828315342011
497,16.583249916583252,43.79607181455587,140.70003553659822,83.59724875855665,0.5091705586849593,207.0,245.0,306.0,247.0,289.0,310.0,350.0,349.0,52.01370854414047,47.20358232959339,0.0,0.6697385342237454,0.5422828315342011
498,16.616616616616618,nan,nan,nan,nan,210.0,245.0,303.0,247.0,nan,nan,347.0,349.0,50.878628646949096,47.20358232959339,0.0,nan,0.5422828315342011
499,16.649983316649983,nan,nan,nan,nan,nan,nan,nan,nan,277.0,306.0,350.0,344.0,49.743548749757714,47.20358232959339,0.0,nan,0.5422828315342011
500,16.683350016683352,55.418948235714595,155.19745487603848,79.03954706347956,0.6502636832093976,186.0,242.0,314.0,247.0,280.0,306.0,353.0,346.0,48.60846885256634,47.20358232959339,0.0,0.6502636832093976,0.5422828315342011
501,16.716716716716718,nan,nan,nan,nan,191.0,236.0,319.0,247.0,nan,nan,355.0,347.0,48.60846885256634,47.20358232959339,0.0,nan,0.5422828315342011
502,16.750083416750083,48.60846885256634,166.83075256079138,81.31727983645297,0.6892133852380933,189.0,236.0,317.0,247.0,299.0,309.0,358.0,346.0,48.60846885256634,47.20358232959339,0.0,0.6502636832093976,0.5422828315342011
503,16.783450116783452,nan,nan,nan,nan,186.0,234.0,nan,nan,nan,nan,355.0,347.0,48.31205789053533,47.20358232959339,0.0,nan,0.5422828315342011
504,16.816816816816818,62.54157725274553,163.39599138289776,77.15082630795344,0.71707591813404,189.0,234.0,333.0,251.0,288.0,308.0,358.0,347.0,48.01564692850432,47.20358232959339,0.0,0.5797171209471785,0.5422828315342011
505,16.850183516850183,nan,nan,nan,nan,186.0,238.0,nan,nan,nan,nan,nan,nan,47.60961462904885,47.20358232959339,0.0,nan,0.5422828315342011
506,16.883550216883553,44.174566608798564,113.8913956363693,79.19122426127784,0.35943340103304977,189.0,243.0,268.0,251.0,210.0,313.0,315.0,347.0,47.20358232959339,47.20358232959339,-32.97669824060767,0.5048485421212237,0.5048485421212237
507,16.916916916916918,nan,nan,nan,nan,186.0,240.0,nan,nan,210.0,315.0,315.0,349.0,nan,45.00293513302297,-65.95339648121534,nan,0.4355197577266793
508,16.950283616950284,nan,nan,nan,nan,nan,nan,325.0,256.0,207.0,313.0,315.0,351.0,nan,42.80228793645256,-65.95339648121534,nan,0.36619097333213496
509,16.983650316983653,nan,nan,nan,nan,191.0,247.0,325.0,256.0,nan,nan,nan,nan,nan,40.60164073988214,-32.97669824060767,nan,0.29686218893759064
510,17.017017017017018,41.8551608519421,211.54786692377684,159.8452376519238,0.27842535919411254,186.0,249.0,327.0,256.0,310.0,413.0,323.0,418.0,38.40099354331173,40.60164073988214,0.0,0.22753340454304627,0.22753340454304627
511,17.050383717050384,nan,nan,nan,nan,183.0,251.0,nan,nan,nan,nan,nan,nan,38.40099354331173,40.60164073988214,0.0,nan,0.17790675463080405
512,17.083750417083753,47.422825004442295,177.78920102188434,148.93287078412206,0.17664144989197997,183.0,252.0,317.0,254.0,213.0,393.0,353.0,405.0,38.40099354331173,40.60164073988214,0.0,0.12828010471856183,0.12828010471856183
513,17.117117117117118,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,34.17369098239587,40.60164073988214,0.0,nan,0.11539261095827878
514,17.150483817150484,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,29.94638842148001,40.60164073988214,0.0,nan,0.11539261095827878
515,17.183850517183853,25.719085860564153,170.69563556224864,181.53236626012455,0.061532476928627705,225.0,260.0,304.0,256.0,197.0,429.0,301.0,429.0,25.719085860564153,40.60164073988214,0.0,0.08961762343771268,0.11539261095827878
516,17.217217217217218,25.719085860564153,170.69563556224864,181.53236626012455,0.061532476928627705,225.0,260.0,304.0,256.0,197.0,429.0,301.0,429.0,25.719085860564153,40.60164073988214,0.0,0.08961762343771268,0.11539261095827878
517,17.250583917250584,nan,nan,nan,nan,nan,nan,307.0,256.0,197.0,429.0,299.0,429.0,28.432053253548922,40.60164073988214,0.0,nan,0.11539261095827878
518,17.283950617283953,18.598055070095086,168.00669629511796,181.99244489813307,0.07991875954514369,249.0,261.0,307.0,256.0,197.0,429.0,304.0,429.0,31.145020646533688,40.60164073988214,0.0,0.09931648733028169,0.11539261095827878
519,17.31731731731732,nan,nan,nan,nan,nan,nan,307.0,256.0,197.0,429.0,304.0,429.0,nan,40.60164073988214,69.54325780479681,nan,0.11539261095827878
520,17.350684017350684,nan,nan,nan,nan,194.0,336.0,nan,nan,197.0,429.0,307.0,429.0,nan,45.24249878491363,nan,nan,0.11539261095827878
521,17.384050717384053,nan,107.0420478129973,118.2285921425101,0.09931648733028169,197.0,336.0,343.0,356.0,199.0,429.0,301.0,429.0,nan,47.9888646824934,41.15429297523287,0.09600761635347257,0.11539261095827878
522,17.41741741741742,nan,nan,nan,nan,191.0,338.0,nan,nan,197.0,429.0,304.0,429.0,nan,47.9888646824934,0.0,nan,0.11539261095827878
523,17.450784117450784,nan,nan,nan,nan,199.0,338.0,314.0,356.0,nan,nan,nan,nan,nan,47.9888646824934,0.0,nan,0.11279461962317124
524,17.484150817484153,74.69084099664718,113.22543883774529,95.26804291051643,0.17225858359361948,191.0,338.0,317.0,356.0,226.0,431.0,288.0,429.0,73.43745506167352,47.9888646824934,0.0,0.12118812125802056,0.11279461962317124
525,17.51751751751752,74.79836834135803,111.78662710718129,96.86201525882063,0.14305975518575945,191.0,338.0,317.0,356.0,221.0,431.0,288.0,429.0,73.43745506167352,47.9888646824934,0.0,0.12118812125802056,0.12118812125802056
526,17.550884217550884,72.18406912669987,107.70329614269008,97.83659846908007,0.09600761635347257,197.0,338.0,317.0,356.0,221.0,431.0,285.0,429.0,73.43745506167352,47.9888646824934,0.0,0.15765916938968946,0.12118812125802056
527,17.584250917584253,nan,nan,nan,nan,191.0,338.0,317.0,354.0,nan,nan,290.0,429.0,nan,47.9888646824934,0.0,nan,0.12683339287158102
528,17.61761761761762,nan,nan,nan,nan,nan,nan,nan,nan,226.0,431.0,nan,nan,nan,47.9888646824934,0.0,nan,0.1566534098488974
529,17.650984317650984,nan,nan,nan,nan,199.0,339.0,370.0,361.0,nan,nan,282.0,429.0,nan,47.9888646824934,0.0,nan,0.15679873504108716
530,17.684351017684353,nan,nan,nan,nan,199.0,338.0,nan,nan,215.0,431.0,281.0,429.0,nan,47.9888646824934,0.0,nan,0.1569440602332769
531,17.71771771771772,nan,101.11874208078342,131.54847015454038,0.26157298040756843,194.0,341.0,354.0,361.0,210.0,431.0,274.0,429.0,nan,47.9888646824934,-76.26942536640271,0.15765916938968946,0.1569440602332769
532,17.751084417751084,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,42.89914660665738,nan,nan,0.1569440602332769
533,17.784451117784453,nan,99.72963451251589,136.69308687713507,0.3126895092599776,194.0,341.0,357.0,361.0,205.0,431.0,273.0,429.0,nan,37.80942853082136,nan,0.09600761635347257,0.1569440602332769
534,17.81781781781782,nan,99.72963451251589,136.69308687713507,0.3126895092599776,194.0,341.0,357.0,361.0,205.0,431.0,273.0,429.0,nan,32.71971045498533,nan,0.16329154535232596,0.1569440602332769
535,17.851184517851184,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,27.629992379149307,nan,nan,0.1569440602332769
536,17.884551217884553,22.202365866619438,169.5,180.81827894325286,0.06461711890909513,236.0,261.0,304.0,254.0,197.0,429.0,320.0,429.0,22.54027430331329,24.449528760802757,-47.65924732092305,0.1566534098488974,0.1569440602332769
537,17.91791791791792,nan,nan,nan,nan,231.0,258.0,301.0,252.0,202.0,429.0,nan,nan,22.393674267292415,24.449528760802757,0.0,nan,0.1569440602332769
538,17.951284617951284,23.419874519438537,172.4739110706312,184.06316850472828,0.06501011029708349,228.0,258.0,301.0,252.0,197.0,429.0,304.0,429.0,22.24707423127154,24.449528760802757,0.0,0.1569440602332769,0.1569440602332769
539,17.984651317984653,nan,nan,nan,nan,nan,nan,299.0,251.0,nan,nan,nan,nan,22.24707423127154,24.449528760802757,0.0,nan,0.1569440602332769
540,18.01801801801802,32.08539742517087,157.2394670558254,149.282450408613,0.051918092598618557,214.0,254.0,299.0,251.0,232.0,393.0,320.0,404.0,22.24707423127154,24.449528760802757,0.0,0.1569440602332769,0.1569440602332769
541,18.051384718051384,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,22.24707423127154,24.449528760802757,0.0,nan,0.1569440602332769
542,18.084751418084753,22.24707423127154,123.79216453394778,144.8326620621191,0.1566534098488974,293.0,225.0,347.0,211.0,277.0,346.0,326.0,351.0,22.24707423127154,24.449528760802757,0.0,0.11083176007299045,0.1569440602332769
543,18.11811811811812,nan,nan,nan,nan,289.0,220.0,nan,nan,nan,nan,nan,nan,22.393674267292415,24.449528760802757,0.0,nan,0.15708938542546663
544,18.151484818151484,18.846620213458433,124.00403219250575,145.16542288024377,0.1572347106176564,289.0,220.0,336.0,207.0,256.0,342.0,320.0,346.0,22.54027430331329,24.449528760802757,0.0,0.1569440602332769,0.15708938542546663
545,18.184851518184853,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,24.449528760802757,0.0,nan,0.1569440602332769
546,18.21821821821822,nan,152.6843148460247,91.6651515026294,0.4994417565563994,191.0,229.0,368.0,238.0,280.0,311.0,355.0,318.0,nan,24.449528760802757,14.305089022739832,0.1572347106176564,0.1569440602332769
547,18.251584918251584,nan,nan,nan,nan,nan,nan,368.0,234.0,nan,nan,nan,nan,nan,25.40415598954749,28.610178045479614,nan,0.1569440602332769
548,18.284951618284953,nan,nan,nan,nan,199.0,222.0,nan,nan,248.0,313.0,272.0,308.0,nan,26.35878321829222,28.610178045479614,nan,0.1569440602332769
549,18.31831831831832,nan,nan,nan,nan,nan,nan,419.0,227.0,248.0,308.0,nan,nan,nan,27.313410447036954,28.610178045479664,nan,0.1569440602332769
550,18.351685018351684,nan,118.31525683528731,141.35239651311187,0.17743557490324258,229.0,209.0,421.0,227.0,248.0,306.0,355.0,299.0,nan,28.268037675781688,28.610178045479664,0.3256466555896382,0.1569440602332769
551,18.385051718385053,nan,nan,nan,nan,226.0,202.0,421.0,227.0,nan,nan,353.0,297.0,nan,29.22266490452642,28.610178045479614,nan,0.13388791015313367
552,18.41841841841842,nan,nan,nan,nan,nan,nan,nan,nan,293.0,224.0,nan,nan,nan,30.177292133271152,28.610178045479614,nan,0.13388791015313367
553,18.451785118451784,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,31.131919362015886,28.610178045479664,nan,0.13388791015313367
554,18.485151818485154,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,32.08654659076062,28.610178045479664,nan,0.11091755259926497
555,18.51851851851852,41.46772102636226,210.76171379071675,151.7382614899749,0.3256466555896382,191.0,142.0,330.0,156.0,320.0,306.0,323.0,309.0,33.04117381950535,33.04117381950535,14.305089022739832,0.05723527685167165,0.05723527685167165
556,18.551885218551885,40.86161897069213,213.1789154677357,153.13800965142522,0.32780852698400154,191.0,142.0,330.0,156.0,323.0,309.0,324.0,309.0,33.04117381950535,33.04117381950535,0.0,0.05723527685167165,0.05723527685167165
557,18.585251918585254,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,33.04117381950535,33.04117381950535,0.0,nan,0.05723527685167165
558,18.61861861861862,23.86457462333529,124.53513560437472,126.90547663517127,0.018854082557978682,268.0,209.0,320.0,207.0,242.0,313.0,344.0,349.0,33.04117381950535,33.04117381950535,0.0,0.05723527685167165,0.05723527685167165
559,18.651985318651985,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,33.04117381950535,33.04117381950535,0.0,nan,0.05723527685167165
560,18.685352018685354,33.04117381950535,130.90931975990097,138.62268934052608,0.05723527685167165,258.0,213.0,335.0,213.0,278.0,339.0,288.0,344.0,33.04117381950535,33.04117381950535,0.0,0.05723527685167165,0.05723527685167165
561,18.71871871871872,33.04117381950535,130.90931975990097,138.62268934052608,0.05723527685167165,258.0,213.0,335.0,213.0,278.0,339.0,288.0,344.0,33.04117381950535,33.04117381950535,0.0,0.05723527685167165,0.05723527685167165
562,18.752085418752085,33.04117381950535,130.90931975990097,138.62268934052608,0.05723527685167165,258.0,213.0,335.0,213.0,278.0,339.0,288.0,344.0,33.04117381950535,33.04117381950535,0.0,0.05723527685167165,0.05723527685167165
563,18.785452118785454,nan,nan,nan,nan,253.0,214.0,nan,nan,nan,nan,nan,nan,33.04117381950535,33.04117381950535,0.0,nan,0.05723527685167165
564,18.81881881881882,16.595190556263333,181.5061982412722,185.6784855603901,0.022725824377639932,253.0,214.0,306.0,218.0,226.0,402.0,277.0,389.0,33.04117381950535,33.04117381950535,0.0,0.05723527685167165,0.05723527685167165
565,18.852185518852185,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,33.04117381950535,33.04117381950535,0.0,nan,0.05723527685167165
566,18.885552218885554,34.83385651349967,169.62458548217592,131.9185354679167,0.250087283672439,237.0,205.0,333.0,220.0,287.0,334.0,358.0,369.0,33.04117381950535,33.04117381950535,3.235636259489293,0.05723527685167165,0.05723527685167165
